"VPID","APID","GENERIC_NAME","CHEMICAL_NAME","DESC"
"41949011000001107","21975211000001103","Erythromycin ethyl succinate 250mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension (Waymade Healthcare Plc)"
"41949011000001107","23902911000001100","Erythromycin ethyl succinate 250mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension (DE Pharmaceuticals)"
"41949011000001107","29856111000001104","Erythromycin ethyl succinate 250mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension (Sigma Pharmaceuticals Plc)"
"41949011000001107","38890011000001106","Erythromycin ethyl succinate 250mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 250mg/5ml oral suspension (Medihealth (Northern) Ltd)"
"41948911000001103","682211000001102","Erythromycin ethyl succinate 125mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension (A A H Pharmaceuticals Ltd)"
"41948911000001103","838411000001100","Erythromycin ethyl succinate 125mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension (Actavis UK Ltd)"
"41948911000001103","469911000001101","Erythromycin ethyl succinate 125mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension (Kent Pharma (UK) Ltd)"
"41948911000001103","231611000001103","Erythromycin ethyl succinate 125mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension (Sandoz Ltd)"
"41948911000001103","468911000001109","Erythromycin ethyl succinate 125mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd)"
"41948911000001103","10307311000001109","Erythromycin ethyl succinate 125mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension (Focus Pharmaceuticals Ltd)"
"41948911000001103","13620311000001107","Erythromycin ethyl succinate 125mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension (Pinewood Healthcare)"
"41948911000001103","17902311000001105","Erythromycin ethyl succinate 125mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd)"
"41948911000001103","21935211000001101","Erythromycin ethyl succinate 125mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension (Waymade Healthcare Plc)"
"41948911000001103","23902711000001102","Erythromycin ethyl succinate 125mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension (DE Pharmaceuticals)"
"41948911000001103","29852211000001109","Erythromycin ethyl succinate 125mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension (Sigma Pharmaceuticals Plc)"
"41948911000001103","38889611000001109","Erythromycin ethyl succinate 125mg/5ml oral suspension","Erythromycin ethyl succinate","Erythromycin ethyl succinate 125mg/5ml oral suspension (Medihealth (Northern) Ltd)"
"41948811000001108","766711000001101","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (A A H Pharmaceuticals Ltd)"
"41948811000001108","89511000001103","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Abbott Laboratories Ltd)"
"41948811000001108","689511000001108","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Accord-UK Ltd)"
"41948811000001108","919211000001106","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Teva UK Ltd)"
"41948811000001108","235411000001103","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Rommix 250 EC tablets (Ashbourne Pharmaceuticals Ltd)"
"41948811000001108","126311000001101","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Viatris UK Healthcare Ltd)"
"41948811000001108","654811000001103","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd)"
"41948811000001108","687011000001109","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Kent Pharma (UK) Ltd)"
"41948811000001108","789411000001103","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Alliance Healthcare (Distribution) Ltd)"
"41948811000001108","7211000001107","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Ranbaxy (UK) Ltd)"
"41948811000001108","4330011000001104","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Sandoz Ltd)"
"41948811000001108","9795911000001100","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Almus Pharmaceuticals Ltd)"
"41948811000001108","10406411000001108","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Arrow Generics Ltd)"
"41948811000001108","11020911000001106","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Dr Reddy's Laboratories (UK) Ltd)"
"41948811000001108","17198711000001106","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Sovereign Medical Ltd)"
"41948811000001108","17903711000001101","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd)"
"41948811000001108","18281911000001106","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Strides Pharma UK Ltd)"
"41948811000001108","19191611000001104","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Milpharm Ltd)"
"41948811000001108","19733011000001108","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Medreich Plc)"
"41948811000001108","21976211000001109","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Waymade Healthcare Plc)"
"41948811000001108","23903911000001107","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (DE Pharmaceuticals)"
"41948811000001108","24099111000001103","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Waymade Healthcare Plc)"
"41948811000001108","24389111000001103","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Bristol Laboratories Ltd)"
"41948811000001108","29856311000001102","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Sigma Pharmaceuticals Plc)"
"41948811000001108","30825911000001105","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd)"
"41948811000001108","32800711000001104","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd)"
"41948811000001108","35996611000001100","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Ennogen Pharma Ltd)"
"41948811000001108","38073211000001103","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Noumed Life Sciences Ltd)"
"41948811000001108","38889811000001108","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Medihealth (Northern) Ltd)"
"41948811000001108","40635711000001102","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (NorthStar Healthcare Unlimited Company)"
"41948811000001108","42204811000001106","Erythromycin 250mg gastro-resistant tablets","Erythromycin","Erythromycin 250mg gastro-resistant tablets (Brown & Burk UK Ltd)"
"36064711000001106","759811000001108","Erythromycin 250mg gastro-resistant capsules","Erythromycin","Erymax 250mg gastro-resistant capsules (Teva UK Ltd)"
"36064711000001106","165611000001108","Erythromycin 250mg gastro-resistant capsules","Erythromycin","Tiloryth 250mg gastro-resistant capsules (Tillomed Laboratories Ltd)"
"36064711000001106","258211000001108","Erythromycin 250mg gastro-resistant capsules","Erythromycin","Erythromycin 250mg gastro-resistant capsules (Alliance Healthcare (Distribution) Ltd)"
"36064711000001106","482311000001107","Erythromycin 250mg gastro-resistant capsules","Erythromycin","Erythromycin 250mg gastro-resistant capsules (A A H Pharmaceuticals Ltd)"
"36064711000001106","4227311000001109","Erythromycin 250mg gastro-resistant capsules","Erythromycin","Kerymax 250mg gastro-resistant capsules (Kent Pharma (UK) Ltd)"
"36064711000001106","9563611000001105","Erythromycin 250mg gastro-resistant capsules","Erythromycin","Erythromycin 250mg gastro-resistant capsules (Teva UK Ltd)"
"36064711000001106","10139811000001105","Erythromycin 250mg gastro-resistant capsules","Erythromycin","Erythromycin 250mg gastro-resistant capsules (Kent Pharma (UK) Ltd)"
"36064711000001106","10406211000001109","Erythromycin 250mg gastro-resistant capsules","Erythromycin","Erythromycin 250mg gastro-resistant capsules (Arrow Generics Ltd)"
"36064711000001106","20962611000001108","Erythromycin 250mg gastro-resistant capsules","Erythromycin","Erythromycin 250mg gastro-resistant capsules (Actavis UK Ltd)"
"41941111000001109","819911000001107","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (A A H Pharmaceuticals Ltd)"
"41941111000001109","256911000001103","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (Actavis UK Ltd)"
"41941111000001109","830011000001107","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (Teva UK Ltd)"
"41941111000001109","568411000001107","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (Viatris UK Healthcare Ltd)"
"41941111000001109","555611000001105","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (IVAX Pharmaceuticals UK Ltd)"
"41941111000001109","213311000001100","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (Kent Pharma (UK) Ltd)"
"41941111000001109","828811000001100","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (Sandoz Ltd)"
"41941111000001109","673011000001105","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (Ranbaxy (UK) Ltd)"
"41941111000001109","767611000001107","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd)"
"41941111000001109","9786911000001106","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (Almus Pharmaceuticals Ltd)"
"41941111000001109","10427411000001100","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (Arrow Generics Ltd)"
"41941111000001109","13112811000001106","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (Dowelhurst Ltd)"
"41941111000001109","15065511000001104","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (Sigma Pharmaceuticals Plc)"
"41941111000001109","15984511000001106","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (Bristol Laboratories Ltd)"
"41941111000001109","17781711000001107","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd)"
"41941111000001109","21776211000001103","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (Waymade Healthcare Plc)"
"41941111000001109","22609811000001109","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (DE Pharmaceuticals)"
"41941111000001109","28943611000001107","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (Crescent Pharma Ltd)"
"41941111000001109","38787511000001101","Amoxicillin 250mg/5ml oral suspension","Amoxicillin","Amoxicillin 250mg/5ml oral suspension (Medihealth (Northern) Ltd)"
"39021911000001105","548011000001109","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)"
"39021911000001105","328211000001104","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (Accord-UK Ltd)"
"39021911000001105","520311000001108","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (Teva UK Ltd)"
"39021911000001105","252511000001109","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amix 250 oral suspension (Ashbourne Pharmaceuticals Ltd)"
"39021911000001105","284811000001105","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoram 250mg/5ml oral suspension (LPC Medical (UK) Ltd)"
"39021911000001105","190111000001106","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Galenamox 250mg/5ml oral suspension (Galen Ltd)"
"39021911000001105","930911000001103","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (Viatris UK Healthcare Ltd)"
"39021911000001105","203311000001102","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd)"
"39021911000001105","693411000001108","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (Kent Pharma (UK) Ltd)"
"39021911000001105","689711000001103","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxil 250mg/5ml syrup sucrose free (GlaxoSmithKline UK Ltd)"
"39021911000001105","730511000001101","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)"
"39021911000001105","88811000001107","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (Sandoz Ltd)"
"39021911000001105","9787311000001108","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (Almus Pharmaceuticals Ltd)"
"39021911000001105","10428411000001101","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (Arrow Generics Ltd)"
"39021911000001105","13113311000001107","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (Dowelhurst Ltd)"
"39021911000001105","15984911000001104","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (Bristol Laboratories Ltd)"
"39021911000001105","17782111000001101","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd)"
"39021911000001105","21776011000001108","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (Waymade Healthcare Plc)"
"39021911000001105","22610011000001109","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (DE Pharmaceuticals)"
"39021911000001105","29765211000001109","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc)"
"39021911000001105","35591911000001106","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (RX Farma)"
"39021911000001105","35852011000001108","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (Medreich Plc)"
"39021911000001105","37033411000001105","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (Mawdsley-Brooks & Company Ltd)"
"39021911000001105","38787711000001106","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd)"
"39021911000001105","41098311000001101","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (Flamingo Pharma (UK) Ltd)"
"39021911000001105","42203911000001103","Amoxicillin 250mg/5ml oral suspension sugar free","Amoxicillin","Amoxicillin 250mg/5ml oral suspension sugar free (Brown & Burk UK Ltd)"
"41940811000001105","634511000001102","Amoxicillin 125mg/5ml oral suspension","Amoxicillin","Amoxicillin 125mg/5ml oral suspension (A A H Pharmaceuticals Ltd)"
"41940811000001105","159311000001109","Amoxicillin 125mg/5ml oral suspension","Amoxicillin","Amoxicillin 125mg/5ml oral suspension (Actavis UK Ltd)"
"41940811000001105","200311000001108","Amoxicillin 125mg/5ml oral suspension","Amoxicillin","Amoxicillin 125mg/5ml oral suspension (Teva UK Ltd)"
"41940811000001105","196111000001109","Amoxicillin 125mg/5ml oral suspension","Amoxicillin","Almodan 125mg/5ml syrup (Teva UK Ltd)"
"41940811000001105","860211000001109","Amoxicillin 125mg/5ml oral suspension","Amoxicillin","Amoxicillin 125mg/5ml oral suspension (Viatris UK Healthcare Ltd)"
"41940811000001105","143211000001100","Amoxicillin 125mg/5ml oral suspension","Amoxicillin","Amoxicillin 125mg/5ml oral suspension (IVAX Pharmaceuticals UK Ltd)"
"41940811000001105","329011000001104","Amoxicillin 125mg/5ml oral suspension","Amoxicillin","Amoxicillin 125mg/5ml oral suspension (Kent Pharma (UK) Ltd)"
